Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,1997,1997,3050,FAO TIER 1,kilotonnes,129666.6587,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,1998,1998,3050,FAO TIER 1,kilotonnes,4481.4238,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,1998,1998,3050,FAO TIER 1,kilotonnes,17.8117,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,1998,1998,3050,FAO TIER 1,kilotonnes,762.2173,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,1998,1998,3050,FAO TIER 1,kilotonnes,125479.8672,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,1998,1998,3050,FAO TIER 1,kilotonnes,4720.1082,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,1998,1998,3050,FAO TIER 1,kilotonnes,130962.1927,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,1999,1999,3050,FAO TIER 1,kilotonnes,4531.5087,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,1999,1999,3050,FAO TIER 1,kilotonnes,18.3609,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,1999,1999,3050,FAO TIER 1,kilotonnes,764.6432,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,1999,1999,3050,FAO TIER 1,kilotonnes,126882.2438,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,1999,1999,3050,FAO TIER 1,kilotonnes,4865.6389,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,1999,1999,3050,FAO TIER 1,kilotonnes,132512.526,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2000,2000,3050,FAO TIER 1,kilotonnes,4580.0608,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2000,2000,3050,FAO TIER 1,kilotonnes,18.5625,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2000,2000,3050,FAO TIER 1,kilotonnes,765.2314,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2000,2000,3050,FAO TIER 1,kilotonnes,128241.7016,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2000,2000,3050,FAO TIER 1,kilotonnes,4919.0687,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2000,2000,3050,FAO TIER 1,kilotonnes,133926.0017,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2001,2001,3050,FAO TIER 1,kilotonnes,4617.8672,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2001,2001,3050,FAO TIER 1,kilotonnes,18.7323,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2001,2001,3050,FAO TIER 1,kilotonnes,766.2493,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2001,2001,3050,FAO TIER 1,kilotonnes,129300.2823,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2001,2001,3050,FAO TIER 1,kilotonnes,4964.0609,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2001,2001,3050,FAO TIER 1,kilotonnes,135030.5925,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2002,2002,3050,FAO TIER 1,kilotonnes,4656.063,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2002,2002,3050,FAO TIER 1,kilotonnes,18.469,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2002,2002,3050,FAO TIER 1,kilotonnes,767.9291,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2002,2002,3050,FAO TIER 1,kilotonnes,130369.7637,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2002,2002,3050,FAO TIER 1,kilotonnes,4894.2745,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2002,2002,3050,FAO TIER 1,kilotonnes,136031.9673,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2003,2003,3050,FAO TIER 1,kilotonnes,4702.6203,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2003,2003,3050,FAO TIER 1,kilotonnes,18.8232,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2003,2003,3050,FAO TIER 1,kilotonnes,772.6457,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2003,2003,3050,FAO TIER 1,kilotonnes,131673.3678,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2003,2003,3050,FAO TIER 1,kilotonnes,4988.1594,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2003,2003,3050,FAO TIER 1,kilotonnes,137434.173,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2004,2004,3050,FAO TIER 1,kilotonnes,4719.4953,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2004,2004,3050,FAO TIER 1,kilotonnes,19.1115,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2004,2004,3050,FAO TIER 1,kilotonnes,777.042,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2004,2004,3050,FAO TIER 1,kilotonnes,132145.8694,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2004,2004,3050,FAO TIER 1,kilotonnes,5064.5423,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2004,2004,3050,FAO TIER 1,kilotonnes,137987.4538,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2005,2005,3050,FAO TIER 1,kilotonnes,4765.6903,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2005,2005,3050,FAO TIER 1,kilotonnes,19.1863,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2005,2005,3050,FAO TIER 1,kilotonnes,781.1912,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2005,2005,3050,FAO TIER 1,kilotonnes,133439.3278,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2005,2005,3050,FAO TIER 1,kilotonnes,5084.3705,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2005,2005,3050,FAO TIER 1,kilotonnes,139304.8895,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2006,2006,3050,FAO TIER 1,kilotonnes,4804.8282,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2006,2006,3050,FAO TIER 1,kilotonnes,20.2334,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2006,2006,3050,FAO TIER 1,kilotonnes,785.0749,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2006,2006,3050,FAO TIER 1,kilotonnes,134535.1908,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2006,2006,3050,FAO TIER 1,kilotonnes,5361.8537,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2006,2006,3050,FAO TIER 1,kilotonnes,140682.1195,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2007,2007,3050,FAO TIER 1,kilotonnes,4864.2932,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2007,2007,3050,FAO TIER 1,kilotonnes,21.2919,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2007,2007,3050,FAO TIER 1,kilotonnes,792.4154,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2007,2007,3050,FAO TIER 1,kilotonnes,136200.2103,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2007,2007,3050,FAO TIER 1,kilotonnes,5642.3435,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2007,2007,3050,FAO TIER 1,kilotonnes,142634.9692,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2008,2008,3050,FAO TIER 1,kilotonnes,4900.3395,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2008,2008,3050,FAO TIER 1,kilotonnes,21.7351,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2008,2008,3050,FAO TIER 1,kilotonnes,791.9948,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2008,2008,3050,FAO TIER 1,kilotonnes,137209.5058,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2008,2008,3050,FAO TIER 1,kilotonnes,5759.789,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2008,2008,3050,FAO TIER 1,kilotonnes,143761.2896,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2009,2009,3050,FAO TIER 1,kilotonnes,4917.0924,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2009,2009,3050,FAO TIER 1,kilotonnes,21.8302,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2009,2009,3050,FAO TIER 1,kilotonnes,795.2033,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2009,2009,3050,FAO TIER 1,kilotonnes,137678.5884,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2009,2009,3050,FAO TIER 1,kilotonnes,5785.0142,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2009,2009,3050,FAO TIER 1,kilotonnes,144258.8059,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2010,2010,3050,FAO TIER 1,kilotonnes,4967.5973,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2010,2010,3050,FAO TIER 1,kilotonnes,22.8596,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2010,2010,3050,FAO TIER 1,kilotonnes,801.528,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2010,2010,3050,FAO TIER 1,kilotonnes,139092.7232,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2010,2010,3050,FAO TIER 1,kilotonnes,6057.8052,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2010,2010,3050,FAO TIER 1,kilotonnes,145952.0564,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2011,2011,3050,FAO TIER 1,kilotonnes,5021.6388,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2011,2011,3050,FAO TIER 1,kilotonnes,23.3841,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2011,2011,3050,FAO TIER 1,kilotonnes,803.9294,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2011,2011,3050,FAO TIER 1,kilotonnes,140605.8867,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2011,2011,3050,FAO TIER 1,kilotonnes,6196.7809,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2011,2011,3050,FAO TIER 1,kilotonnes,147606.597,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2012,2012,3050,FAO TIER 1,kilotonnes,5063.2165,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2012,2012,3050,FAO TIER 1,kilotonnes,23.4036,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2012,2012,3050,FAO TIER 1,kilotonnes,804.001,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2012,2012,3050,FAO TIER 1,kilotonnes,141770.0625,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2012,2012,3050,FAO TIER 1,kilotonnes,6201.9521,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2012,2012,3050,FAO TIER 1,kilotonnes,148776.0156,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2013,2013,3050,FAO TIER 1,kilotonnes,5095.0899,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2013,2013,3050,FAO TIER 1,kilotonnes,24.1984,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2013,2013,3050,FAO TIER 1,kilotonnes,804.4505,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2013,2013,3050,FAO TIER 1,kilotonnes,142662.5171,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2013,2013,3050,FAO TIER 1,kilotonnes,6412.5876,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2013,2013,3050,FAO TIER 1,kilotonnes,149879.5552,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2014,2014,3050,FAO TIER 1,kilotonnes,5122.3792,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2014,2014,3050,FAO TIER 1,kilotonnes,24.9032,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2014,2014,3050,FAO TIER 1,kilotonnes,807.1191,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2014,2014,3050,FAO TIER 1,kilotonnes,143426.6175,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2014,2014,3050,FAO TIER 1,kilotonnes,6599.3532,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2014,2014,3050,FAO TIER 1,kilotonnes,150833.0898,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2015,2015,3050,FAO TIER 1,kilotonnes,5127.949,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2015,2015,3050,FAO TIER 1,kilotonnes,25.4867,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2015,2015,3050,FAO TIER 1,kilotonnes,808.0053,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2015,2015,3050,FAO TIER 1,kilotonnes,143582.5725,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2015,2015,3050,FAO TIER 1,kilotonnes,6753.9686,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2015,2015,3050,FAO TIER 1,kilotonnes,151144.5464,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2016,2016,3050,FAO TIER 1,kilotonnes,5158.0951,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2016,2016,3050,FAO TIER 1,kilotonnes,26.2808,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2016,2016,3050,FAO TIER 1,kilotonnes,810.4828,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2016,2016,3050,FAO TIER 1,kilotonnes,144426.6642,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2016,2016,3050,FAO TIER 1,kilotonnes,6964.4181,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2016,2016,3050,FAO TIER 1,kilotonnes,152201.565,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2017,2017,3050,FAO TIER 1,kilotonnes,5191.6281,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2017,2017,3050,FAO TIER 1,kilotonnes,27.5228,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2017,2017,3050,FAO TIER 1,kilotonnes,814.5967,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2017,2017,3050,FAO TIER 1,kilotonnes,145365.5874,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2017,2017,3050,FAO TIER 1,kilotonnes,7293.5399,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2017,2017,3050,FAO TIER 1,kilotonnes,153473.724,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2018,2018,3050,FAO TIER 1,kilotonnes,5223.0754,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2018,2018,3050,FAO TIER 1,kilotonnes,27.8596,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2018,2018,3050,FAO TIER 1,kilotonnes,815.1441,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2018,2018,3050,FAO TIER 1,kilotonnes,146246.1116,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2018,2018,3050,FAO TIER 1,kilotonnes,7382.782,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2018,2018,3050,FAO TIER 1,kilotonnes,154444.0376,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2019,2019,3050,FAO TIER 1,kilotonnes,5255.024,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2019,2019,3050,FAO TIER 1,kilotonnes,28.1482,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2019,2019,3050,FAO TIER 1,kilotonnes,816.4679,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2019,2019,3050,FAO TIER 1,kilotonnes,147140.6726,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2019,2019,3050,FAO TIER 1,kilotonnes,7459.2704,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2019,2019,3050,FAO TIER 1,kilotonnes,155416.4108,E,Estimated value,
GT,Emissions Totals,356,India,7225,Emissions (CH4),6991,Food systems waste disposal,2020,2020,3050,FAO TIER 1,kilotonnes,5283.8982,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6991,Food systems waste disposal,2020,2020,3050,FAO TIER 1,kilotonnes,28.4331,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6991,Food systems waste disposal,2020,2020,3050,FAO TIER 1,kilotonnes,814.7704,E,Estimated value,
GT,Emissions Totals,356,India,724413,Emissions (CO2eq) from CH4 (AR5),6991,Food systems waste disposal,2020,2020,3050,FAO TIER 1,kilotonnes,147949.1493,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6991,Food systems waste disposal,2020,2020,3050,FAO TIER 1,kilotonnes,7534.7653,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6991,Food systems waste disposal,2020,2020,3050,FAO TIER 1,kilotonnes,156298.6849,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6504,Fertilizers Manufacturing,1990,1990,3050,FAO TIER 1,kilotonnes,0.8523,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6504,Fertilizers Manufacturing,1990,1990,3050,FAO TIER 1,kilotonnes,11266.5044,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6504,Fertilizers Manufacturing,1990,1990,3050,FAO TIER 1,kilotonnes,225.8595,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6504,Fertilizers Manufacturing,1990,1990,3050,FAO TIER 1,kilotonnes,11492.3639,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6504,Fertilizers Manufacturing,1991,1991,3050,FAO TIER 1,kilotonnes,0.8223,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6504,Fertilizers Manufacturing,1991,1991,3050,FAO TIER 1,kilotonnes,11858.2851,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6504,Fertilizers Manufacturing,1991,1991,3050,FAO TIER 1,kilotonnes,217.9095,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6504,Fertilizers Manufacturing,1991,1991,3050,FAO TIER 1,kilotonnes,12076.1946,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6504,Fertilizers Manufacturing,1992,1992,3050,FAO TIER 1,kilotonnes,0.7801,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6504,Fertilizers Manufacturing,1992,1992,3050,FAO TIER 1,kilotonnes,12253.3776,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6504,Fertilizers Manufacturing,1992,1992,3050,FAO TIER 1,kilotonnes,206.7265,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6504,Fertilizers Manufacturing,1992,1992,3050,FAO TIER 1,kilotonnes,12460.1041,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6504,Fertilizers Manufacturing,1993,1993,3050,FAO TIER 1,kilotonnes,0.7368,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6504,Fertilizers Manufacturing,1993,1993,3050,FAO TIER 1,kilotonnes,12587.0644,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6504,Fertilizers Manufacturing,1993,1993,3050,FAO TIER 1,kilotonnes,195.252,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6504,Fertilizers Manufacturing,1993,1993,3050,FAO TIER 1,kilotonnes,12782.3164,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6504,Fertilizers Manufacturing,1994,1994,3050,FAO TIER 1,kilotonnes,0.7207,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6504,Fertilizers Manufacturing,1994,1994,3050,FAO TIER 1,kilotonnes,13377.0179,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6504,Fertilizers Manufacturing,1994,1994,3050,FAO TIER 1,kilotonnes,190.9855,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6504,Fertilizers Manufacturing,1994,1994,3050,FAO TIER 1,kilotonnes,13568.0034,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6504,Fertilizers Manufacturing,1995,1995,3050,FAO TIER 1,kilotonnes,0.6904,E,Estimated value,
GT,Emissions Totals,356,India,7273,Emissions (CO2),6504,Fertilizers Manufacturing,1995,1995,3050,FAO TIER 1,kilotonnes,13912.6414,E,Estimated value,
GT,Emissions Totals,356,India,724313,Emissions (CO2eq) from N2O (AR5),6504,Fertilizers Manufacturing,1995,1995,3050,FAO TIER 1,kilotonnes,182.956,E,Estimated value,
GT,Emissions Totals,356,India,723113,Emissions (CO2eq) (AR5),6504,Fertilizers Manufacturing,1995,1995,3050,FAO TIER 1,kilotonnes,14095.5974,E,Estimated value,
GT,Emissions Totals,356,India,7230,Emissions (N2O),6504,Fertilizers Manufacturing,1996,1996,3050,FAO TIER 1,kilotonnes,0.6709,E,Estimated value,
